thing,ts,prop_brhum,prop_lrlight,prop_offlight,prop_lrtemp,prop_offhum,prop_offtemp,prop_brlight,prop_brtemp,prop_lrhum,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_m2x_deviceid
homehvac,1.424104131215E9,45.0,55.700001,123.0,75.400002,42.0,73.0,58.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410238885E9,45.0,60.099998,97.0,75.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100571239E9,45.0,17.799999,81.0,74.400002,42.0,72.0,44.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101604975E9,46.0,59.900002,107.0,74.400002,42.0,72.0,44.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104548714E9,46.0,49.700001,122.0,75.400002,42.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410073575E9,45.0,74.300003,75.0,74.400002,42.0,72.0,11.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102618734E9,45.0,42.799999,31.0,75.400002,42.0,72.0,2.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101668948E9,45.0,69.800003,111.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410322873E9,45.0,60.099998,119.0,75.400002,43.0,72.0,58.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100529218E9,45.0,43.200001,81.0,74.400002,42.0,72.0,44.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101668948E9,45.0,69.800003,111.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103288726E9,46.0,20.799999,119.0,75.400002,42.0,72.0,5.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102569217E9,45.0,20.1,31.0,75.400002,42.0,72.0,2.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104488702E9,45.0,45.299999,122.0,75.400002,43.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101647964E9,45.0,47.299999,44.0,74.400002,42.0,72.0,29.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104676732E9,45.0,19.9,108.0,75.400002,42.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102569214E9,45.0,20.1,31.0,75.400002,42.0,72.0,2.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103949354E9,46.0,57.099998,124.0,75.400002,43.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410076872E9,45.0,74.300003,118.0,74.400002,43.0,72.0,52.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104263724E9,45.0,20.799999,57.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103622732E9,45.0,60.099998,58.0,75.400002,42.0,72.0,8.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410226875E9,45.0,49.200001,111.0,75.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100702732E9,45.0,50.299999,71.0,74.400002,42.0,72.0,3.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101540969E9,45.0,60.099998,95.0,74.400002,42.0,72.0,9.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410106841E9,45.0,71.900002,115.0,74.400002,42.0,72.0,52.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101455948E9,45.0,26.1,48.0,74.400002,42.0,72.0,46.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102160717E9,45.0,69.800003,107.0,75.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104157398E9,45.0,45.299999,123.0,75.400002,42.0,73.0,58.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103643731E9,45.0,23.9,58.0,75.400002,42.0,72.0,8.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100711715E9,45.0,50.299999,75.0,74.400002,42.0,72.0,11.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103771722E9,45.0,57.099998,124.0,75.400002,42.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101058228E9,45.0,71.900002,37.0,74.400002,42.0,72.0,4.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101608949E9,45.0,59.900002,44.0,74.400002,42.0,72.0,29.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102031211E9,45.0,63.099998,107.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103182234E9,46.0,60.099998,91.0,75.400002,42.0,72.0,58.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103349219E9,45.0,57.099998,123.0,75.400002,42.0,72.0,60.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100669733E9,45.0,66.800003,71.0,74.400002,42.0,72.0,3.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410214822E9,45.0,63.099998,107.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101251395E9,45.0,21.6,45.0,74.400002,42.0,72.0,7.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104431704E9,45.0,45.299999,118.0,75.400002,42.0,73.0,1.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410142822E9,45.0,30.1,48.0,74.400002,42.0,72.0,46.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104210721E9,46.0,19.299999,61.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101658985E9,45.0,69.800003,44.0,74.400002,42.0,72.0,29.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104071216E9,45.0,24.6,58.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101788961E9,45.0,69.800003,111.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104071216E9,45.0,24.6,58.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101423369E9,45.0,30.1,113.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101615967E9,45.0,22.4,44.0,74.400002,42.0,72.0,29.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100949214E9,45.0,25.4,42.0,74.400002,42.0,72.0,4.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103648717E9,46.0,23.9,50.0,75.400002,42.0,73.0,8.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102631718E9,46.0,64.599998,112.0,75.400002,42.0,72.0,40.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104362722E9,46.0,19.9,52.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102651733E9,46.0,64.599998,112.0,75.400002,42.0,72.0,40.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102331846E9,45.0,49.200001,111.0,75.400002,43.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104548714E9,46.0,49.700001,122.0,75.400002,42.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101551972E9,46.0,69.800003,107.0,74.400002,42.0,72.0,44.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101251396E9,45.0,21.6,45.0,74.400002,42.0,72.0,7.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104428721E9,46.0,45.299999,52.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103397233E9,45.0,29.6,123.0,75.400002,42.0,72.0,60.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410452677E9,45.0,49.700001,122.0,75.400002,43.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102809639E9,45.0,58.0,116.0,75.400002,42.0,72.0,58.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103288803E9,46.0,20.799999,53.0,75.400002,42.0,72.0,5.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103408215E9,46.0,29.6,60.0,75.400002,42.0,72.0,20.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101488947E9,45.0,48.799999,95.0,74.400002,42.0,72.0,9.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103749738E9,45.0,43.799999,50.0,75.400002,42.0,73.0,8.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410322873E9,45.0,60.099998,119.0,75.400002,43.0,72.0,58.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103538731E9,46.0,26.6,120.0,75.400002,42.0,72.0,59.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410322873E9,45.0,60.099998,119.0,75.400002,43.0,72.0,58.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104431705E9,45.0,45.299999,118.0,75.400002,42.0,73.0,1.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103632736E9,45.0,47.299999,58.0,75.400002,42.0,72.0,8.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102088418E9,46.0,63.099998,107.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100927229E9,45.0,20.799999,73.0,74.400002,42.0,72.0,26.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103986237E9,46.0,52.700001,124.0,75.400002,43.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100540716E9,45.0,71.900002,81.0,74.400002,42.0,72.0,44.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101838979E9,45.0,63.099998,111.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410250871E9,46.0,15.5,22.0,75.400002,42.0,72.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102209215E9,46.0,62.299999,95.0,75.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103588769E9,45.0,22.1,58.0,75.400002,42.0,72.0,8.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103246731E9,45.0,26.1,119.0,75.400002,43.0,72.0,58.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410130822E9,45.0,71.900002,113.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102031211E9,45.0,63.099998,107.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100768716E9,45.0,74.300003,118.0,74.400002,43.0,72.0,52.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410226875E9,45.0,49.200001,111.0,75.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101308217E9,45.0,71.900002,113.0,74.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103288726E9,46.0,20.799999,119.0,75.400002,42.0,72.0,5.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101608949E9,45.0,59.900002,44.0,74.400002,42.0,72.0,44.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101283242E9,45.0,35.900002,45.0,74.400002,42.0,72.0,7.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104188771E9,46.0,23.9,61.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104007234E9,46.0,32.900002,124.0,75.400002,43.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410154895E9,46.0,60.099998,107.0,74.400002,42.0,72.0,44.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102370734E9,45.0,60.099998,111.0,75.400002,43.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104248705E9,45.0,19.299999,57.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103655706E9,46.0,28.9,50.0,75.400002,42.0,73.0,8.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103998214E9,46.0,57.099998,124.0,75.400002,43.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103528716E9,46.0,60.099998,120.0,75.400002,42.0,72.0,59.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102569213E9,45.0,20.1,31.0,75.400002,42.0,72.0,2.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103760737E9,45.0,57.099998,50.0,75.400002,42.0,73.0,8.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410142822E9,45.0,30.1,48.0,74.400002,42.0,72.0,46.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102224233E9,46.0,49.200001,95.0,75.400002,42.0,72.0,54.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101068211E9,45.0,71.900002,37.0,74.400002,42.0,72.0,52.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100891218E9,45.0,47.299999,73.0,74.400002,42.0,72.0,26.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424101636967E9,45.0,34.099998,44.0,74.400002,42.0,72.0,29.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104308704E9,46.0,20.799999,52.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100711716E9,45.0,50.299999,75.0,74.400002,42.0,72.0,11.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103888706E9,45.0,57.099998,124.0,75.400002,42.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103949354E9,46.0,57.099998,124.0,75.400002,43.0,73.0,61.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100550238E9,45.0,78.800003,81.0,74.400002,42.0,72.0,44.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103468713E9,45.0,60.099998,124.0,75.400002,42.0,72.0,59.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424104248706E9,45.0,19.299999,57.0,75.400002,42.0,73.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410325773E9,45.0,20.799999,119.0,75.400002,43.0,72.0,58.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102631715E9,46.0,64.599998,112.0,75.400002,42.0,72.0,40.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102523553E9,46.0,20.1,22.0,75.400002,42.0,72.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424100651717E9,45.0,55.700001,71.0,74.400002,42.0,72.0,3.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42410068084E9,45.0,23.1,71.0,74.400002,42.0,72.0,3.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424103408219E9,46.0,29.6,60.0,75.400002,42.0,72.0,20.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424102508714E9,46.0,15.5,22.0,75.400002,42.0,72.0,6.0,70.699997,49.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
